Rentrée scolaire;Code région académique;Code région Insee;Région académique;Code académie;Académie;Code département;Département;Code Postal;Commune;Numéro de l'école;Dénomination principale;Patronyme;Secteur;REP;REP +;Nombre total de classes;Nombre total d'élèves;Nombre d'élèves en pré-élémentaire hors ULIS;Nombre d'élèves en élémentaire hors ULIS;Nombre d'élèves en ULIS;Nombre d'élèves en UEEA;Nombre d'élèves en CP hors ULIS;Nombre d'élèves en CE1 hors ULIS;Nombre d'élèves en CE2 hors ULIS;Nombre d'élèves en CM1 hors ULIS;Nombre d'élèves en CM2 hors ULIS;num_ligne
2011;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920439C;ECOLE ELEMENTAIRE APPLICATION;SAINT-DENIS;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;12.0;289.0;0.0;278.0;11.0;0;67.0;55.0;52.0;53.0;51.0;138487
2011;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922572W;ECOLE MATERNELLE PUBLIQUE;JACQUES DERAY;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;5.0;131.0;131.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;138495
2011;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920587N;ECOLE MATERNELLE PUBLIQUE;DOME;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;8.0;218.0;218.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;138497
2011;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921256R;ECOLE PRIMAIRE PUBLIQUE;SILLY;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;12.0;309.0;0.0;309.0;0.0;0;57.0;54.0;61.0;63.0;74.0;138498
2013;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920395E;ECOLE ELEMENTAIRE PUBLIQUE;FERDINAND BUISSON;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;12.0;311.0;0.0;311.0;0.0;0;71.0;70.0;57.0;52.0;61.0;243456
2013;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921794A;ECOLE MATERNELLE PUBLIQUE;BELLE FEUILLE;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;8.0;219.0;219.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;243460
2013;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922666Y;ECOLE PRIMAIRE PUBLIQUE;ROBERT DOISNEAU;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;18.0;484.0;225.0;259.0;0.0;0;62.0;68.0;60.0;38.0;31.0;243463
2013;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921063F;ECOLE PRIMAIRE PRIVEE;SAINT ALEXANDRE;SECTEUR PRIVE;SANS OBJET;SANS OBJET;14.0;413.0;128.0;285.0;0.0;0;58.0;61.0;56.0;60.0;50.0;243465
2013;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922552Z;ECOLE ELEMENTAIRE PUBLIQUE;MAITRE JACQUES;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;10.0;282.0;0.0;282.0;0.0;0;66.0;53.0;66.0;44.0;53.0;243471
2013;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921795B;ECOLE MATERNELLE PUBLIQUE;GALLIENI;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;6.0;170.0;170.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;243475
2013;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921383D;ECOLE PRIMAIRE PRIVEE;SAINT FRANCOIS D'ASSISE;SECTEUR PRIVE;SANS OBJET;SANS OBJET;16.0;491.0;187.0;304.0;0.0;0;62.0;61.0;61.0;57.0;63.0;243484
2010;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922225U;ECOLE ELEMENTAIRE PUBLIQUE;SEVRES;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;19.0;450.0;0.0;439.0;11.0;0;104.0;83.0;79.0;91.0;82.0;85203
2010;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921063F;ECOLE PRIMAIRE PRIVEE;SAINT ALEXANDRE;SECTEUR PRIVE;SANS OBJET;SANS OBJET;13.0;290.0;101.0;189.0;0.0;0;44.0;43.0;35.0;37.0;30.0;85215
2010;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922105N;ECOLE ELEMENTAIRE PUBLIQUE;ADOLPHE THIERS;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;16.0;408.0;0.0;395.0;13.0;0;96.0;79.0;61.0;79.0;80.0;85232
2010;15;75;NOUVELLE-AQUITAINE;04;BORDEAUX;24;DORDOGNE;24240;RAZAC-DE-SAUSSIGNAC;0240268L;ECOLE MATERNELLE PUBLIQUE;-;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;1.0;28.0;28.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;92012
2012;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920492K;ECOLE MATERNELLE PUBLIQUE;FESSART;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;9.0;224.0;224.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;191181
2012;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920464E;ECOLE MATERNELLE PUBLIQUE;GABRIEL ET CHARLES VOISIN;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;9.0;218.0;218.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;191190
2012;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921877R;ECOLE ELEMENTAIRE PUBLIQUE;CASTEJA;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;13.0;304.0;0.0;304.0;0.0;0;70.0;65.0;55.0;51.0;63.0;191195
2012;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921884Y;ECOLE MATERNELLE PUBLIQUE;FORUM;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;5.0;107.0;107.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;191196
2012;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922666Y;ECOLE PRIMAIRE PUBLIQUE;ROBERT DOISNEAU;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;18.0;486.0;252.0;234.0;0.0;0;65.0;64.0;39.0;30.0;36.0;191198
2012;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920521S;ECOLE MATERNELLE D APPLICATION;LAZARE HOCHE;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;10.0;286.0;286.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;191210
2013;17;52;PAYS DE LA LOIRE;17;NANTES;49;MAINE-ET-LOIRE;49600;ANDREZE;0492012W;ECOLE PRIMAIRE PUBLIQUE;GEORGES LAPIERRE;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;3.0;56.0;26.0;30.0;0.0;0;10.0;7.0;7.0;4.0;2.0;260547
2014;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921529M;ECOLE ELEMENTAIRE PUBLIQUE;ESCUDIER;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;11.0;292.0;0.0;292.0;0.0;0;76.0;56.0;55.0;55.0;50.0;295344
2014;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921899P;ECOLE PRIMAIRE PRIVEE;RAMBAM;SECTEUR PRIVE;SANS OBJET;SANS OBJET;21.0;631.0;194.0;437.0;0.0;0;89.0;92.0;85.0;88.0;83.0;295355
2014;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921063F;ECOLE PRIMAIRE PRIVEE;SAINT ALEXANDRE;SECTEUR PRIVE;SANS OBJET;SANS OBJET;14.0;428.0;128.0;300.0;0.0;0;58.0;61.0;61.0;60.0;60.0;295358
2014;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922225U;ECOLE ELEMENTAIRE PUBLIQUE;SEVRES;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;15.0;375.0;0.0;364.0;11.0;0;93.0;66.0;67.0;70.0;68.0;295361
2014;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920572X;ECOLE MATERNELLE PUBLIQUE;SILLY;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;9.0;228.0;228.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;295371
2014;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922105N;ECOLE ELEMENTAIRE PUBLIQUE;ADOLPHE THIERS;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;17.0;455.0;0.0;455.0;0.0;0;84.0;98.0;92.0;101.0;80.0;295373
2011;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921258T;ECOLE ELEMENTAIRE APPLICATION;LES GLACIERES;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;14.0;377.0;0.0;377.0;0.0;0;92.0;79.0;82.0;56.0;68.0;138507
2011;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922552Z;ECOLE ELEMENTAIRE PUBLIQUE;MAITRE JACQUES;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;10.0;263.0;0.0;263.0;0.0;0;61.0;52.0;56.0;45.0;49.0;138509
2011;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921899P;ECOLE PRIMAIRE PRIVEE;RAMBAM;SECTEUR PRIVE;SANS OBJET;SANS OBJET;21.0;589.0;181.0;408.0;0.0;0;75.0;76.0;87.0;85.0;85.0;138493
2011;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921575M;ECOLE ELEMENTAIRE PUBLIQUE;DENFERT-ROCHEREAU;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;16.0;392.0;0.0;380.0;12.0;0;74.0;71.0;88.0;73.0;74.0;138499
2014;17;52;PAYS DE LA LOIRE;17;NANTES;49;MAINE-ET-LOIRE;49600;ANDREZE;0492012W;ECOLE PRIMAIRE PUBLIQUE;GEORGES LAPIERRE;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;3.0;61.0;28.0;33.0;0.0;0;5.0;11.0;8.0;5.0;4.0;312356
2015;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920492K;ECOLE MATERNELLE PUBLIQUE;FESSART;SECTEUR PUBLIC;0;0;11.0;305.0;305.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;346771
2015;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920572X;ECOLE MATERNELLE PUBLIQUE;SILLY;SECTEUR PUBLIC;0;0;8.0;196.0;196.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;346773
2015;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921529M;ECOLE ELEMENTAIRE PUBLIQUE;ESCUDIER;SECTEUR PUBLIC;0;0;12.0;305.0;0.0;305.0;0.0;0;74.0;72.0;54.0;50.0;55.0;346776
2015;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922552Z;ECOLE ELEMENTAIRE PUBLIQUE;MAITRE JACQUES;SECTEUR PUBLIC;0;0;11.0;290.0;0.0;290.0;0.0;0;60.0;62.0;57.0;52.0;59.0;346778
2015;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920587N;ECOLE MATERNELLE PUBLIQUE;DOME;SECTEUR PUBLIC;0;0;8.0;219.0;219.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;346780
2015;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921065H;ECOLE PRIMAIRE PRIVEE;SAINT JOSEPH DU PARCHAMP;SECTEUR PRIVE;0;0;21.0;633.0;179.0;454.0;0.0;0;87.0;93.0;90.0;94.0;90.0;346781
2015;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920269T;ECOLE ELEMENTAIRE PUBLIQUE;PIERRE GRENIER;SECTEUR PUBLIC;0;0;7.0;171.0;0.0;171.0;0.0;0;36.0;47.0;19.0;45.0;24.0;346785
2015;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921258T;ECOLE ELEMENTAIRE APPLICATION;LES GLACIERES;SECTEUR PUBLIC;0;0;15.0;394.0;0.0;394.0;0.0;0;94.0;81.0;71.0;74.0;74.0;346790
2015;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920395E;ECOLE ELEMENTAIRE PUBLIQUE;FERDINAND BUISSON;SECTEUR PUBLIC;0;0;12.0;311.0;0.0;311.0;0.0;0;65.0;79.0;60.0;56.0;51.0;346798
2015;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920464E;ECOLE MATERNELLE PUBLIQUE;GABRIEL ET CHARLES VOISIN;SECTEUR PUBLIC;0;0;8.0;202.0;202.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;346800
2015;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921064G;ECOLE PRIMAIRE PRIVEE;DUPANLOUP;SECTEUR PRIVE;0;0;29.0;892.0;269.0;623.0;0.0;0;126.0;122.0;123.0;127.0;125.0;346801
2011;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920521S;ECOLE MATERNELLE D APPLICATION;LAZARE HOCHE;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;10.0;273.0;273.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;138488
2011;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921383D;ECOLE PRIMAIRE PRIVEE;SAINT FRANCOIS D'ASSISE;SECTEUR PRIVE;SANS OBJET;SANS OBJET;16.0;489.0;187.0;302.0;0.0;0;64.0;60.0;62.0;60.0;56.0;138490
2011;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920464E;ECOLE MATERNELLE PUBLIQUE;GABRIEL ET CHARLES VOISIN;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;9.0;244.0;244.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;138502
2011;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922225U;ECOLE ELEMENTAIRE PUBLIQUE;SEVRES;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;18.0;405.0;0.0;394.0;11.0;0;86.0;82.0;72.0;69.0;85.0;138508
2011;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920572X;ECOLE MATERNELLE PUBLIQUE;SILLY;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;8.0;216.0;216.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;138515
2011;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921877R;ECOLE ELEMENTAIRE PUBLIQUE;CASTEJA;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;14.0;295.0;0.0;283.0;12.0;0;66.0;57.0;54.0;60.0;46.0;138518
2011;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922046Z;ECOLE MATERNELLE PUBLIQUE;JEAN GUILLON;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;7.0;167.0;167.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;138519
2020;17;52;PAYS DE LA LOIRE;17;NANTES;49;MAINE-ET-LOIRE;49600;BEAUPREAU-EN-MAUGES;0492012W;ECOLE PRIMAIRE PUBLIQUE;GEORGES LAPIERRE;PUBLIC;0;0;4.0;93.0;32.0;61.0;0.0;0;17.0;14.0;12.0;11.0;7.0;612320
2020;10;11;ILE-DE-FRANCE;24;CRETEIL;77;SEINE-ET-MARNE;77450;CONDE-SAINTE-LIBIAIRE;0770249C;ECOLE ELEMENTAIRE PUBLIQUE;DU GRAND MORIN;PUBLIC;0;0;4.0;83.0;0.0;83.0;0.0;0;14.0;10.0;18.0;25.0;16.0;592012
2022;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920439C;ECOLE ELEMENTAIRE APPLICATION;SAINT-DENIS;PUBLIC;0;0;9.0;198.0;0.0;189.0;9.0;0;41.0;33.0;40.0;33.0;42.0;693170
2022;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921063F;ECOLE PRIMAIRE PRIVEE;SAINT ALEXANDRE;PRIVE;0;0;14.0;445.0;129.0;316.0;0.0;0;60.0;64.0;64.0;64.0;64.0;693172
2022;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922105N;ECOLE ELEMENTAIRE PUBLIQUE;ADOLPHE THIERS;PUBLIC;0;0;15.0;359.0;0.0;359.0;0.0;0;79.0;63.0;71.0;75.0;71.0;693175
2022;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922722J;ECOLE PRIMAIRE PUBLIQUE;SCIENCES ET BIODIVERSITE;PUBLIC;0;0;15.0;353.0;135.0;218.0;0.0;0;42.0;46.0;35.0;41.0;54.0;693176
2022;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921575M;ECOLE ELEMENTAIRE PUBLIQUE;DENFERT-ROCHEREAU;PUBLIC;0;0;14.0;338.0;0.0;326.0;12.0;0;61.0;70.0;63.0;63.0;69.0;693180
2022;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921064G;ECOLE PRIMAIRE PRIVEE;DUPANLOUP;PRIVE;0;0;29.0;894.0;284.0;610.0;0.0;0;115.0;120.0;126.0;124.0;125.0;693190
2022;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921771A;ECOLE MATERNELLE PUBLIQUE;CASTEJA;PUBLIC;0;0;7.0;159.0;159.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;693192
2022;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922046Z;ECOLE MATERNELLE PUBLIQUE;JEAN GUILLON;PUBLIC;0;0;5.0;127.0;127.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;693193
2022;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920587N;ECOLE MATERNELLE PUBLIQUE;DOME;PUBLIC;0;0;7.0;154.0;154.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;693198
2021;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920195M;ECOLE ELEMENTAIRE PUBLIQUE;BILLANCOURT;PUBLIC;0;0;14.0;365.0;0.0;365.0;0.0;0;76.0;62.0;73.0;76.0;78.0;644824
2021;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921256R;ECOLE PRIMAIRE PUBLIQUE;SILLY;PUBLIC;0;0;15.0;343.0;138.0;205.0;0.0;0;43.0;46.0;40.0;40.0;36.0;644833
2021;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921794A;ECOLE MATERNELLE PUBLIQUE;BELLE FEUILLE;PUBLIC;0;0;6.0;144.0;144.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;644835
2021;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921383D;ECOLE PRIMAIRE PRIVEE;SAINT FRANCOIS D'ASSISE;PRIVE;0;0;16.0;478.0;186.0;292.0;0.0;0;59.0;58.0;62.0;53.0;60.0;644840
2021;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922046Z;ECOLE MATERNELLE PUBLIQUE;JEAN GUILLON;PUBLIC;0;0;6.0;131.0;131.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;644842
2021;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922118C;ECOLE MATERNELLE PUBLIQUE;ABONDANCES;PUBLIC;0;0;6.0;138.0;138.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;644847
2020;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921256R;ECOLE PRIMAIRE PUBLIQUE;SILLY;PUBLIC;0;0;15.0;377.0;150.0;227.0;0.0;0;56.0;46.0;40.0;41.0;44.0;596105
2020;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922046Z;ECOLE MATERNELLE PUBLIQUE;JEAN GUILLON;PUBLIC;0;0;6.0;140.0;140.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;596112
2020;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921771A;ECOLE MATERNELLE PUBLIQUE;CASTEJA;PUBLIC;0;0;7.0;166.0;166.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;596117
2020;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921575M;ECOLE ELEMENTAIRE PUBLIQUE;DENFERT-ROCHEREAU;PUBLIC;0;0;14.0;338.0;0.0;330.0;8.0;0;68.0;64.0;72.0;60.0;66.0;596126
2020;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921258T;ECOLE ELEMENTAIRE APPLICATION;LES GLACIERES;PUBLIC;0;0;13.0;336.0;0.0;336.0;0.0;0;74.0;78.0;61.0;60.0;63.0;596132
2009;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921256R;ECOLE PRIMAIRE PUBLIQUE;SILLY;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;14.0;359.0;0.0;359.0;0.0;0;75.0;73.0;75.0;84.0;52.0;31365
2009;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920195M;ECOLE ELEMENTAIRE PUBLIQUE;BILLANCOURT;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;16.0;429.0;0.0;429.0;0.0;0;95.0;84.0;79.0;88.0;83.0;31370
2009;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922572W;ECOLE MATERNELLE PUBLIQUE;JACQUES DERAY;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;5.0;127.0;127.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;31376
2011;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920492K;ECOLE MATERNELLE PUBLIQUE;FESSART;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;9.0;221.0;221.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;138503
2011;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920571W;ECOLE MATERNELLE PUBLIQUE;SEVRES;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;4.0;103.0;103.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;138504
2011;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921064G;ECOLE PRIMAIRE PRIVEE;DUPANLOUP;SECTEUR PRIVE;SANS OBJET;SANS OBJET;29.0;844.0;246.0;598.0;0.0;0;107.0;114.0;124.0;125.0;128.0;138505
2011;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920195M;ECOLE ELEMENTAIRE PUBLIQUE;BILLANCOURT;SECTEUR PUBLIC;SANS OBJET;SANS OBJET;18.0;392.0;0.0;392.0;0.0;0;69.0;73.0;86.0;86.0;78.0;138510
